team_name,video_id,comment_1,comment_2,comment_3,comment_4,comment_5,comment_6,comment_7,comment_8,comment_9,comment_10,comment_11,comment_12,comment_13,comment_14,comment_15,comment_16,comment_17,comment_18,comment_19,comment_20,comment_21,comment_22,comment_23,comment_24,comment_25,comment_26,comment_27,comment_28,comment_29,comment_30,mean_sentiment_polarity
Liverpool,xCUbcOY84Kc,-0.0772,0.7937,0.4404,-0.5423,0.0609,0.4215,-0.6569,0.8979,0.5932,-0.802,-0.3818,-0.2247,0.3182,0.0,0.7717,0.4215,0.0,0.4588,0.9531,0.6124,0.5994,0.9266,0.8555,-0.2732,-0.5267,-0.3612,0.4877,0.0,0.6369,-0.4588,0.19815333333333332
Liverpool,1FCnbn6Fsdk,0.5868,0.5859,0.6249,-0.1206,-0.2023,0.4767,0.5859,0.0,-0.8176,0.8555,0.0,-0.2263,0.6369,-0.9552,0.3182,0.7783,0.7184,0.3761,-0.0941,0.802,0.7783,0.0,0.5984,0.5719,0.5859,0.4588,0.7184,-0.5719,-0.4404,0.0,0.2542966666666667
Liverpool,btFCxfjCOUc,0.0,-0.25,0.6694,0.5106,0.7413,0.0,0.0,0.34,0.5302,0.7351,0.0,0.836,0.25,0.0,0.5574,0.5859,0.8555,0.8316,-0.6361,0.8555,-0.327,0.4404,-0.4767,-0.3089,0.6369,-0.2071,0.875,0.6249,0.0,0.0,0.28899666666666673
Liverpool,nOsPa1m8QTM,0.6361,0.6997,0.0,0.4404,0.0,0.4588,0.6369,0.5719,0.7351,0.9657,0.886,0.8132,0.0,0.5574,0.8225,0.4404,-0.7096,0.0,0.2732,0.9432,0.5859,0.5106,-0.2023,0.8225,0.3612,0.7906,0.6369,0.4404,0.9442,0.7845,0.4948466666666667
Liverpool,QfC1fcg02z4,0.1779,0.4939,-0.5719,0.3182,0.3103,0.3182,0.4767,0.4158,0.7964,0.6164,0.875,0.3182,0.8442,0.6486,0.875,0.9406,-0.5267,0.743,-0.017,0.3182,0.1536,0.7783,0.5271,0.2411,0.0,-0.569,-0.0284,0.9287,-0.3818,0.25,0.3423533333333334
Liverpool,G-u-GI317zw,0.5574,0.7506,0.0,0.0,0.0,0.0,0.0,0.4404,0.0,0.9274,0.2977,0.34,0.9186,0.6369,0.5859,-0.7925,-0.1531,0.6486,0.4404,-0.2716,0.3182,-0.4939,0.5448,0.5994,0.0,-0.1027,0.4404,0.0,0.4215,0.3182,0.24575333333333338
Liverpool,zHnvgWoHBAg,0.4019,0.4404,0.8126,0.3612,0.9217,0.128,-0.4767,0.3309,0.8126,-0.3804,0.3523,0.5423,0.0,0.836,0.5423,0.5719,-0.8176,-0.1275,0.128,0.7184,0.4007,0.6369,0.6271,0.6249,0.6542,0.0,0.25,0.2263,0.0516,-0.3182,0.30839333333333335
Liverpool,WA5XkP9qr2c,-0.4585,-0.1877,0.3612,0.6369,0.5859,-0.1027,0.6369,0.6124,0.8016,-0.128,0.0,-0.2263,0.3182,-0.1911,0.6145,0.7964,-0.5423,0.0,0.0,0.0,0.8271,0.4588,0.3612,0.4767,0.0,0.4588,0.9571,0.2023,0.3612,0.6369,0.27558333333333335
Liverpool,8TUSAEbxiN8,0.0,0.5423,0.89,0.6249,0.5719,0.0,0.0,0.1027,0.5106,0.4927,0.9531,0.7506,0.6597,0.34,0.8464,0.9186,0.8402,0.0,-0.5574,-0.0752,0.4588,0.8503,0.9633,0.0,0.9427,0.7269,0.0,0.0,-0.0529,0.3626,0.42209333333333343
Liverpool,HjEj1vncI2k,0.25,-0.4019,0.1531,-0.4023,0.4767,0.7761,0.7506,0.0,0.9325,-0.5859,0.7003,0.3182,-0.3818,0.0,0.4019,0.5267,0.4588,0.4019,0.0,0.0,0.6369,0.0,-0.3818,0.0,-0.5423,0.0,0.1877,0.4404,0.0,0.5267,0.17475000000000002
Liverpool,ZJ55k-Z675w,0.9325,0.5994,0.0,0.0,-0.4019,0.34,0.7964,0.6908,0.7506,-0.4576,-0.6915,0.2732,0.0,0.2263,0.3612,0.3182,0.4588,0.5859,0.1027,0.5859,0.0,0.4404,0.0,0.3182,0.5267,0.5719,0.9325,0.9413,0.0,0.0,0.30672999999999995
Fulham,dau3-UcSM6o,0.0,0.875,0.6705,0.0258,0.0,0.0,0.2023,0.25,0.0,0.4404,-0.0772,0.0258,0.0,-0.4767,-0.4019,0.0,0.0,0.8934,-0.6486,-0.7096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035639999999999984
Fulham,BzERpObLzIc,-0.1531,0.3612,0.0,0.4019,0.4051,0.1366,-0.4767,0.1531,0.9492,0.4019,0.0,0.0,0.296,0.34,-0.6705,0.6369,-0.1779,0.34,0.128,0.5267,-0.4767,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10405666666666663
Fulham,IF9sv8sy1Hk,0.6597,0.5106,0.9371,-0.1531,0.0,0.7276,0.836,0.3612,-0.0258,0.0,0.0,-0.4939,0.3182,0.7964,-0.34,0.3612,0.8957,0.5267,0.9435,0.2732,0.7579,0.0,-0.4215,-0.4767,0.0,0.2263,0.0,0.0,0.6369,0.0,0.2619066666666667
Fulham,AncSa8fhXvE,0.0,0.0,0.4588,0.7184,-0.34,0.8524,0.823,0.8442,0.9201,-0.5859,-0.6597,0.4215,0.9095,-0.743,0.0,0.4404,0.0,-0.6597,0.6486,0.5267,0.0,-0.296,0.0,0.7096,0.0,-0.5267,0.0,0.0,-0.3182,0.0,0.1381333333333333
Fulham,zx8WuTkD_yM,0.7579,0.8176,0.0,0.0,0.0,0.0,0.9042,0.0,0.4215,0.5994,0.4588,0.0,0.0,0.0,-0.3612,0.0,0.4019,0.0,0.296,0.5267,0.2732,0.0,-0.3612,0.3182,0.4588,0.4019,0.0,0.0,0.872,0.3182,0.23679666666666668
Fulham,IsE3oRrmqT8,0.0,0.7239,0.0,0.7717,0.4019,0.0,0.0,0.0,0.0,0.0,0.8316,0.3182,0.0,0.0,0.3818,0.8591,0.0,0.4404,0.5859,0.4939,0.0,0.0,0.0,0.0,0.0,0.0,0.5859,0.0,0.93,0.0,0.2441433333333333
Fulham,9DgbbyXiDEA,0.34,0.4019,0.0,0.765,0.6908,-0.0516,0.6249,0.5719,0.2732,0.0,0.128,0.3612,0.4215,0.765,0.6369,0.5859,0.6249,0.5719,0.0,0.5994,0.7003,0.6369,0.7717,0.4019,0.0,0.2732,0.6688,0.0,0.7089,0.0,0.4157499999999999
Fulham,7rMYlz-6Xnc,0.5106,0.4404,0.836,0.0,0.5994,0.5423,0.0,0.0,0.0,0.0,0.7351,0.4404,0.4019,0.7783,0.4404,0.7351,0.9216,0.0,0.7114,0.4215,0.0,0.5574,0.0,0.5994,0.4588,0.6808,0.0,0.4404,0.0,0.0,0.37504
Fulham,NxJYcFYBPTk,0.8908,0.6369,0.8271,0.7003,0.0,0.3182,0.8126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953000000000002
Fulham,JlJl_zHBet0,0.6597,0.2263,0.0,0.5719,0.4019,-0.1779,0.5106,0.1109,-0.4939,0.6249,-0.296,0.7579,0.4404,0.0,0.4404,0.4404,0.0,0.0,0.0,0.0,-0.2023,0.6705,0.0,0.0,0.0,-0.1531,0.7964,-0.1531,0.0772,-0.4767,0.15921333333333332
Fulham,GM0uPRmrtC4,0.7506,-0.6369,0.0,0.0,0.0,-0.2023,0.6249,0.8555,0.886,0.4404,0.8625,0.4767,0.5984,0.2023,0.4019,-0.1761,0.9002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19947
Fulham,BYawmov9Tdc,0.5994,0.5574,0.4019,0.7579,0.34,-0.5267,0.4019,0.0,0.9042,0.0,0.0,0.5859,0.0,0.0,-0.6249,0.0,0.2263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12077666666666666
Fulham,ZuZBX7eiIU8,0.8225,0.7845,0.765,0.0258,-0.7184,0.4404,-0.2263,-0.5927,0.8555,-0.6369,0.0,-0.0258,0.0,0.7506,0.0,0.0,0.0,-0.5574,0.0,0.0,0.5859,-0.34,0.4019,-0.4215,0.0,-0.7783,0.5423,-0.1027,0.8744,-0.3818,0.06889999999999999
Fulham,gKb3Rbo1qKQ,0.7269,0.6634,0.7096,0.0,0.0,0.8481,0.946,0.1263,0.7003,0.6249,0.7269,0.0,0.886,0.2023,0.0,0.4767,0.0,0.4019,0.8316,0.0,0.91,-0.5562,0.7783,0.6369,0.2023,0.0,0.9707,0.5106,0.5574,0.9117,0.45975333333333335
Fulham,ayb9IfSO4Rc,0.6249,0.2732,0.0,0.5859,0.6486,0.0,0.0,0.0,0.5994,0.0,0.7964,0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13350333333333336
Fulham,5jTeaHQEW0A,0.0,0.0,0.7845,0.0,0.6369,0.5719,0.6705,0.0,0.9753,0.0,0.8481,0.4404,0.4767,0.8126,0.4927,0.0,0.5719,0.0,0.4404,0.5994,0.0,0.743,0.0,-0.34,0.4404,-0.7548,0.3612,-0.2263,0.2263,0.0,0.2923700000000001
Fulham,u6xnWwBvlxI,0.8225,0.3182,0.0,0.0,0.0,-0.4588,0.0,0.4404,0.0,0.0,0.5859,0.4215,0.0,0.8176,0.3626,0.6369,-0.4847,-0.1531,0.34,0.6369,0.8074,0.0,-0.128,0.743,0.0,0.0,0.7269,0.0,0.7717,0.0,0.24023
Fulham,tnyuhxV2yM8,0.5106,-0.34,0.0,0.9246,-0.296,0.7351,0.0,0.0,0.3818,0.7906,0.875,0.9169,0.6369,0.6249,0.5267,0.4767,0.5423,0.0,0.0,0.6249,0.4767,0.0,0.0,0.0,0.0,0.0,0.0,0.34,-0.3182,0.0,0.28098333333333336
Fulham,7yEGoqS0lOg,0.9382,0.6249,0.4927,0.0,0.6808,0.6369,0.0,0.5423,-0.5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11245
Fulham,g-FoLo7Tjg4,0.91,0.9246,0.0,0.7096,0.926,0.76,0.7717,0.5719,0.6124,0.4215,0.0,0.743,0.2732,0.0,0.4588,0.34,-0.3182,-0.3612,0.6573,0.0,0.7717,0.5267,0.0,0.6705,0.2732,-0.9349,0.128,0.0,0.0,0.3612,0.3399
Manchester United,TrrqQtuKY40,0.4767,0.7351,0.3182,0.5719,0.0,0.0,0.9371,0.4939,0.2732,0.7579,0.743,0.4767,0.0,0.7351,-0.34,0.2023,-0.3724,0.3612,0.8176,0.25,0.875,0.0,0.4754,0.8126,0.5423,0.5423,0.2235,-0.3818,0.4404,0.0,0.3655733333333334
Manchester United,bNecE9Q8bPY,0.7906,-0.4404,-0.1531,0.0,0.5106,-0.0352,0.6421,0.0,0.0,0.0,0.0772,0.6249,-0.0772,0.6486,0.7096,-0.34,0.128,-0.6597,0.4215,0.0,0.3818,-0.8074,-0.1531,0.743,0.34,0.0,0.5423,0.0,0.0,0.5719,0.14886666666666667
Manchester United,8syA8QSEKQw,0.4215,0.4404,-0.3252,0.765,0.8885,0.0,0.0,0.0,0.0772,0.34,0.7184,0.5859,0.7506,0.4924,0.3818,0.0,0.9136,0.8126,0.5719,0.0,0.0,0.0,0.5859,-0.3182,0.5106,0.3818,0.0,0.4767,0.0,0.3612,0.3277533333333334
Manchester United,6TPuntIuauk,0.5994,0.5267,0.2263,0.6808,0.743,0.5859,0.7096,0.0,0.9423,0.8316,0.6249,0.7783,0.9169,0.9022,0.743,0.7717,-0.34,0.0,0.9826,0.34,0.5994,0.7351,0.2235,-0.3089,0.0,0.0,-0.2023,0.0,0.0,0.0,0.42040000000000005
Manchester United,LjtT_RbqTsk,-0.6705,0.25,0.6908,0.0,-0.5994,0.4939,0.0,0.2732,0.886,0.4019,0.0,0.6597,0.6369,-0.2411,0.5719,0.6908,0.0,0.0,0.8689,-0.5423,-0.4767,0.6908,0.0,0.3818,0.0516,0.4939,-0.7184,0.0,0.34,0.0,0.17112333333333335
Manchester United,EWzbWqH-JG4,0.6398,0.5719,0.8442,0.0,0.0,0.5859,0.909,0.4019,0.7506,-0.2023,0.0,0.91,-0.4215,0.8442,0.0,0.3167,0.4854,0.25,0.5859,0.7306,0.2023,0.0,0.5719,0.0,0.0,0.8221,0.2732,0.1531,0.9169,0.802,0.3981266666666666
Manchester United,ETjBSn36hlk,0.5337,-0.0516,0.2023,0.6179,0.0,0.1604,0.4215,0.3818,0.3612,0.5859,0.743,-0.2732,0.0,-0.3814,0.4215,0.0,0.0,0.9349,0.8271,0.4588,0.8402,-0.3472,0.8225,0.2023,0.2023,0.0,-0.0598,0.5233,0.8555,0.6369,0.32066
Manchester United,WivEF3C8Xp4,0.6369,0.743,0.9345,0.8663,0.5574,0.9545,0.34,0.6908,0.891,0.5719,0.4376,0.2732,0.6705,0.743,0.7351,0.875,0.5574,0.5423,-0.296,0.6369,0.9524,0.8176,0.9136,0.923,0.7845,0.0,0.0,0.8126,0.0,0.802,0.6122333333333334
Manchester United,9JtkZVd1eZE,0.8957,0.0,0.4215,0.4767,0.7269,0.8768,0.8625,0.0,0.4881,-0.4404,0.7906,0.6249,0.8625,0.7845,0.4404,0.975,0.6908,-0.3818,0.9133,0.891,0.5859,0.0772,0.9349,0.6908,0.5859,0.0,0.0,0.9042,-0.357,0.5859,0.49689333333333335
Manchester United,RgjcGo565hA,0.7906,0.2023,0.8316,0.6908,0.9136,0.9612,0.0,0.8625,0.355,0.6204,0.9041,-0.34,0.5859,0.0,0.0,0.7202,0.0,0.0,0.6705,0.0,0.8402,0.0,0.4515,0.659,0.0,0.8669,0.8689,0.0,0.9186,0.0,0.44579333333333326
Manchester United,Qu91fP0yrjg,0.6249,0.2732,0.7102,0.0296,-0.5106,0.5719,-0.34,0.0,0.4019,-0.25,-0.4588,0.6808,0.9118,0.8442,0.7906,0.8126,0.0,-0.34,0.0,0.4939,0.9231,0.0,0.7184,-0.34,0.0,0.8402,0.7351,0.0,-0.7184,0.3612,0.25886
Manchester United,mLVWLioQqPg,0.7003,0.5994,0.765,0.8402,0.8555,0.25,0.6124,0.0,-0.4019,0.9213,0.5267,0.6486,0.0,0.0,0.0,-0.7717,0.9559,-0.1531,0.0,0.0,0.7506,0.4404,0.4549,-0.1531,0.5994,0.8779,0.0,0.802,-0.0772,0.6124,0.35519666666666677
Manchester United,d-inFU__gEk,0.3612,0.2023,0.128,0.8995,0.7506,0.7906,0.0,0.4588,0.2732,0.34,0.6249,-0.3818,0.8176,0.802,0.5719,0.0,0.0,0.7184,-0.4767,0.9179,0.5563,0.5719,0.9492,0.7717,-0.3597,0.0,0.6249,0.2023,0.0,-0.5216,0.35311333333333333
Manchester United,c8PpGyxTs7s,0.0,0.0,0.9601,0.0,0.0,0.0,0.4019,0.9337,0.6808,0.0,0.9136,0.4215,-0.4767,0.5256,0.4939,0.4588,0.6249,0.0,0.8225,0.4767,0.0,0.6597,0.4404,0.8316,0.4215,-0.197,0.8126,0.8225,0.7717,0.4588,0.40863666666666665
Manchester United,RY5pL00wfro,0.0,0.0,0.8442,0.0,0.7906,0.5859,0.6369,0.7579,0.6369,0.0,0.8779,0.0,0.25,0.0,0.5574,0.8481,0.7351,0.9169,0.4215,0.0,0.7906,0.802,0.0,0.9559,0.0,0.6369,0.4404,0.891,0.0,0.5423,0.4639466666666666
Manchester United,bdBooBPACio,0.8588,0.8014,0.8555,0.8481,0.447,0.8271,0.6315,0.5994,0.5423,0.3818,0.7579,0.6908,0.8689,0.9245,0.7964,0.6249,0.9935,0.7579,0.0,0.7717,0.9738,0.6705,0.8316,0.2023,0.7717,0.4019,0.2263,-0.2057,-0.296,0.9805,0.6178766666666667
Manchester United,c6k5c0X9PYs,-0.4019,0.5702,0.8555,0.0,0.0772,0.743,0.743,0.5859,0.9325,-0.296,-0.5271,0.8807,0.8126,0.4404,0.2023,0.7964,0.9466,0.8698,0.3182,0.3612,0.8481,0.9274,0.1531,0.4939,0.5423,0.3818,0.8591,0.6597,-0.6131,-0.4019,0.4253633333333335
Manchester United,GTIw4n0f2MM,0.6355,0.4939,0.3818,0.818,0.7783,0.7783,-0.6369,-0.296,0.0,0.1719,0.1531,0.6249,0.872,0.9405,0.93,0.0,0.5859,0.7184,0.7717,0.836,0.743,-0.2263,0.9382,0.765,0.7845,0.743,0.4215,0.2023,0.0,0.8519,0.49268
Manchester United,dHxqqUXrmOQ,0.6597,0.9607,0.2732,-0.3182,0.2732,0.802,0.7717,0.6486,0.875,0.9442,0.9441,0.8402,0.0,0.0,0.7574,0.5719,0.4404,0.0,0.0,0.0,0.6597,0.0,0.0,0.7096,0.6597,0.4404,0.8689,0.7717,0.0,0.0,0.4518033333333333
Everton,gVudIIhyjt8,0.0,0.6124,0.7626,0.2023,0.5859,0.5994,0.3182,0.9287,0.0207,-0.4019,0.9062,0.8655,0.0,0.926,0.7269,-0.6369,0.25,0.0,0.0,0.7717,-0.089,0.6844,-0.3818,0.4767,0.8834,-0.128,0.5859,0.8126,0.0,0.8481,0.37099999999999994
Everton,uZZNRm5aBA0,0.7783,0.7003,0.9652,0.4767,0.9477,0.7003,0.9112,0.797,0.8225,0.8481,-0.5216,0.6249,0.0,0.6369,0.8271,0.9393,0.802,0.7964,0.8439,-0.1027,0.0,0.6597,0.0,0.4215,0.765,0.0,0.9301,0.8807,0.0,0.7308,0.5727099999999999
Everton,sMe9ewC75DE,0.6369,0.2023,0.4019,0.6597,0.5886,-0.3182,0.3612,0.3818,0.4019,0.7579,-0.101,0.8074,0.6908,0.0,0.0,0.7906,0.0,0.0,0.0,-0.6239,0.6369,0.1779,0.6249,0.0,0.0,0.2023,0.0,0.2263,0.0,0.0,0.25020666666666674
Everton,2Mheh9K8Wxw,0.9349,0.8119,0.4767,-0.1511,0.6249,0.0,0.0,0.0,0.4404,0.717,-0.3182,0.4404,-0.3964,0.7234,0.0,0.5719,0.0,-0.2732,-0.6131,0.0258,0.4404,0.0,-0.7579,0.5574,0.8591,0.2748,0.3182,0.0,0.0,0.0,0.19024333333333338
Everton,50P6jGB4GZM,0.802,0.7184,-0.1531,0.8442,0.6705,0.765,0.0,0.0,-0.886,0.0,0.0,0.8689,0.2263,0.0,-0.6369,0.0,0.3182,-0.5892,0.9818,0.6249,0.4404,0.0,0.8779,0.5859,0.4939,0.9674,0.1326,-0.3612,-0.2732,0.4588,0.26258333333333334
Everton,m_iakvO9cjY,0.8323,0.8225,0.9509,0.8225,-0.0516,0.3412,-0.1027,-0.3182,-0.2263,-0.3182,-0.296,0.0,0.4215,0.7259,0.0,0.3818,0.3182,0.7645,0.7094,0.4404,0.4019,-0.6808,0.4215,-0.1531,0.8126,0.6486,0.4215,0.0,0.0,0.0,0.26967666666666673
Everton,Cl0DrT6KBSs,0.1027,0.6597,0.34,0.8591,0.7184,0.6124,0.5859,0.6124,0.2263,0.8941,0.3818,0.5719,0.7717,0.6808,0.5574,0.765,0.0,0.0,0.7964,0.8807,0.0,-0.1027,0.6486,0.4767,0.0,0.7003,0.5574,0.0,0.8481,-0.3182,0.4608966666666667
Everton,Qv3H53O9WUs,0.2023,-0.0516,0.0,-0.34,0.3612,0.0,0.0,0.0,0.5859,0.0,0.34,0.9081,0.9571,0.0,0.0,0.0258,0.3182,0.0,0.7096,-0.5423,0.0,0.9001,0.296,0.0,0.6369,0.0,0.0,0.4588,0.0,0.0,0.19220333333333336
Everton,fmWzbhZNkdw,0.1531,0.5106,0.7096,0.0,0.8934,0.8516,0.9509,-0.2023,0.624,0.7964,0.8789,-0.0772,0.6249,0.9423,-0.4939,0.5859,0.802,0.9233,0.5994,0.3818,-0.357,0.5859,0.9235,0.9001,0.7269,0.7003,0.5267,0.7096,0.0,0.6566,0.5275766666666667
Everton,wAQR9o_wayE,-0.4019,0.7964,0.0,0.4588,0.6369,0.4404,0.7906,0.0516,0.5106,-0.4927,0.2076,0.0,0.8883,0.6369,0.0,-0.0258,0.5859,0.7906,0.0,0.0,0.5719,-0.0772,0.4404,-0.0258,-0.4939,-0.4717,0.0,-0.0516,-0.5951,0.743,0.19714000000000004
Everton,lCBnzzu4Jgk,-0.1311,0.8176,0.0,0.6369,-0.1531,-0.25,0.4019,-0.1326,0.6765,0.7506,0.0,0.6369,0.3612,-0.128,0.5859,0.0,0.5106,0.5267,0.4019,0.8176,0.0,0.5859,0.0,-0.3773,0.4404,0.6369,0.2732,0.7964,-0.1531,0.8974,0.3143099999999999
Everton,ydH2s8eM6w4,0.8074,0.9022,0.9505,0.959,0.7351,0.7003,0.6908,-0.5096,0.2023,0.6486,0.8271,-0.2247,0.9517,0.5859,0.8176,0.0,0.6808,0.9744,-0.2732,-0.296,0.6808,0.6249,0.9062,0.9081,0.5994,0.891,0.9106,-0.6124,0.8225,0.1027,0.5321333333333332
Everton,cvuPgn2AT38,0.5859,0.5859,-0.6715,0.5994,-0.25,0.4019,0.2732,0.0,0.8074,0.2732,0.8591,0.4005,0.4404,0.2263,0.2023,0.2023,0.5719,0.128,0.817,0.0,0.0,0.0,0.128,0.0,0.0,0.7269,-0.3182,0.0,0.5523,0.5994,0.27138666666666666
Everton,wn1WSx8POJI,0.6369,0.0,0.9246,0.0,0.0,0.8742,0.7269,0.7174,0.0,0.2732,0.4215,0.8934,0.8402,0.4215,0.8271,0.0,0.7579,0.5859,0.9201,0.8658,-0.4588,0.872,0.3612,0.7269,0.0,-0.1531,0.6597,0.2023,0.7096,0.7269,0.4777766666666667
Everton,BsNvmSPc3L0,0.6369,0.0,0.8176,0.5859,-0.2755,0.6705,0.9042,0.0,-0.6705,0.0,0.0,-0.5209,0.5719,-0.4588,0.0,0.1027,0.0,0.5574,0.0,0.0,0.946,0.5267,-0.6124,0.0,-0.4019,0.0,-0.296,0.7783,0.0,0.0,0.12873666666666664
Everton,LM5IAma7SqY,0.308,0.8481,0.0,-0.4404,0.0,0.5859,0.1027,0.3182,-0.0005,0.0,0.0,0.5859,-0.3182,0.0,0.0,0.0,0.0,0.3182,0.0772,-0.3468,0.4404,-0.2263,-0.7796,0.5994,0.25,0.0,0.0,0.0,0.0,0.0,0.07740666666666667
Everton,tPj5j7W0VQE,0.5267,0.128,-0.296,0.0,0.0772,0.5994,0.4731,-0.3182,0.7096,0.7096,0.4767,-0.6249,0.0772,0.6369,0.4404,-0.7096,-0.4588,-0.6808,0.2263,0.0,0.4215,0.0,-0.1531,0.0,0.0,0.6369,0.0,0.3612,0.6486,0.0,0.13026333333333331
Everton,LfGr-8t_OGQ,-0.0258,0.0,0.4019,-0.3818,-0.1779,0.0,-0.34,-0.8588,0.0772,0.2023,0.7845,-0.296,0.25,0.0,0.5859,-0.4599,0.0,-0.0772,-0.707,0.3182,-0.7269,0.0,-0.8648,0.3182,0.0,0.0,0.3612,0.0,0.5423,0.0,-0.035813333333333336
Everton,inE30sn6bNU,0.9153,0.6124,0.1779,0.5994,0.0,0.3291,0.0,0.5719,0.0,0.3772,0.0,-0.3182,0.8874,0.9661,0.0,0.0,0.0,-0.0772,0.1779,0.0,0.0,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18802333333333332
Everton,Knt5fVrfLkY,0.0,0.4404,0.0,0.5994,0.6249,0.7906,0.9042,0.9313,0.8518,0.0,0.34,0.5221,0.0,0.765,0.6249,0.2732,0.0,0.6249,0.4404,0.3818,-0.6346,0.2732,0.6249,0.6249,0.0,0.6369,0.6369,0.743,0.7003,0.6249,0.44484333333333337
